,Date,City,Street,Rooms,Surface,Floor,Price,PricePerSq,BuildYear,DealYear,DealMonth
738,19/12/2012,givatayim,טבנקין 37,4,81,3,"2,030,000","25,061",1995,2012.0,12.0
739,19/12/2012,givatayim,זבוטינסקי 3,5,129,1,"2,318,000","17,968",1970,2012.0,12.0
740,18/12/2012,givatayim,בן ציון 17,5,160,7,"4,171,750","26,073",2013,2012.0,12.0
741,18/12/2012,givatayim,שינקין 45,2,50,2,"1,150,000","23,000",1958,2012.0,12.0
742,18/12/2012,givatayim,התעש 32,2.5,73,3,"1,220,000","16,712",1950,2012.0,12.0
743,18/12/2012,givatayim,אידמית 7,3,90,4,"44,643",496,1961,2012.0,12.0
744,18/12/2012,givatayim,"הל""ה 27",2,65,3,"850,000","13,076",1950,2012.0,12.0
745,17/12/2012,givatayim,זבוטינסקי 19,4,79,1,"1,650,000","20,886",1990,2012.0,12.0
746,17/12/2012,givatayim,קרן קימת לישראל 14,3,62,1,"1,406,450","22,684",1969,2012.0,12.0
747,17/12/2012,givatayim,ההסתדרות 13,3.5,96,1,"1,714,285","17,857",1965,2012.0,12.0
748,17/12/2012,givatayim,בורוכוב 14,4,79,1,"2,180,000","27,594",1972,2012.0,12.0
749,17/12/2012,givatayim,המאבק 9,4,90,2,"1,830,000","20,333",2000,2012.0,12.0
750,30/11/2012,givatayim,ההסתדרות 40,3,52,1,"1,139,000","21,903",1960,2012.0,11.0
751,30/11/2012,givatayim,ההסתדרות 56,3,52,2,"1,205,000","23,173",1970,2012.0,11.0
752,29/11/2012,givatayim,בן צבי שמעון 14,4,100,10,"2,850,000","28,500",1980,2012.0,11.0
753,29/11/2012,givatayim,גורדון 45,2,49,2,"1,120,000","22,857",1960,2012.0,11.0
754,29/11/2012,givatayim,גנסין 9,4,79,3,"1,950,000","24,683",2014,2012.0,11.0
755,28/11/2012,givatayim,כצנלסון 71,1.5,44,,"657,050","14,932",1960,2012.0,11.0
756,28/11/2012,givatayim,גזית 6,2,46,3,"910,000","19,782",1959,2012.0,11.0
757,28/11/2012,givatayim,"הל""ה 52",3.5,85,2,"1,480,000","17,411",2013,2012.0,11.0
758,27/11/2012,givatayim,סירני אנצו 20,2.5,53,2,"1,550,000","29,245",1960,2012.0,11.0
759,27/11/2012,givatayim,ההסתדרות 9,3,49,3,"1,300,000","26,530",1969,2012.0,11.0
760,27/11/2012,givatayim,כצנלסון 146,3,71,3,"1,048,000","14,760",1960,2012.0,11.0
761,26/11/2012,givatayim,שינקין 45,1,25,,"790,000","31,600",1960,2012.0,11.0
762,26/11/2012,givatayim,הדגנים 10,2,36,1,"950,000","26,388",1957,2012.0,11.0
763,25/11/2012,givatayim,סירקין 22,3,54,3,"900,000","16,666",1960,2012.0,11.0
764,22/11/2012,givatayim,אידמית 10,3,57,3,"1,099,998","19,298",1965,2012.0,11.0
765,22/11/2012,givatayim,ילדי טהרן 14,4.5,94,2,"1,630,000","17,340",1970,2012.0,11.0
766,22/11/2012,givatayim,המרי 4,3,49,2,"1,280,000","26,122",1950,2012.0,11.0
767,22/11/2012,givatayim,יד מרדכי 5,3,61,2,"1,200,000","19,672",1960,2012.0,11.0
768,22/11/2012,givatayim,כצנלסון 61,3.5,57,1,"1,370,000","24,035",2007,2012.0,11.0
769,21/11/2012,givatayim,גוש עציון 2,3,61,3,"1,450,000","23,770",1966,2012.0,11.0
770,21/11/2012,givatayim,גנסין 22,5,112,3,"2,000,000","17,857",2012,2012.0,11.0
771,21/11/2012,givatayim,גולדשטיין אהרון 20,3,59,1,"1,560,000","26,440",1998,2012.0,11.0
772,21/11/2012,givatayim,גנסין 39,2,53,2,"760,000","14,339",1960,2012.0,11.0
773,20/11/2012,givatayim,"אצ""ל 4",4,78,2,"1,400,000","17,948",1980,2012.0,11.0
774,20/11/2012,givatayim,שינקין 82,2.5,53,3,"1,065,000","20,094",1956,2012.0,11.0
775,20/11/2012,givatayim,גנסין 9,4,79,2,"1,900,000","24,050",2014,2012.0,11.0
776,20/11/2012,givatayim,השלבים 7,4,160,20,"3,205,282","20,033",2011,2012.0,11.0
777,19/11/2012,givatayim,"רמב""ם 9",3,66,4,"1,350,000","20,454",1960,2012.0,11.0
778,18/11/2012,givatayim,השומר 6,4,109,4,"2,420,000","22,201",2012,2012.0,11.0
779,18/11/2012,givatayim,בן צבי שמעון 15,3,69,2,"1,710,000","24,782",1995,2012.0,11.0
780,30/10/2012,givatayim,"רמב""ם 11",2,47,3,"1,090,000","23,191",1953,2012.0,10.0
781,29/10/2012,givatayim,סירקין 14,3,69,2,"1,130,000","16,376",1959,2012.0,10.0
782,29/10/2012,givatayim,כצנלסון 100,2,26,,"750,000","28,846",1960,2012.0,10.0
783,29/10/2012,givatayim,רינס 7,3,59,,"1,700,000","28,813",2006,2012.0,10.0
784,29/10/2012,givatayim,הנדיב 17,4,80,,"2,500,000","31,250",2000,2012.0,10.0
785,28/10/2012,givatayim,כצנלסון 126,1,20,,"680,000","34,000",1954,2012.0,10.0
786,28/10/2012,givatayim,המרי 22,3,62,2,"1,440,000","23,225",1960,2012.0,10.0
787,26/10/2012,givatayim,המגדל 11,1.5,38,,"1,000,000","26,315",1963,2012.0,10.0
788,26/10/2012,givatayim,רמז 26,2,62,3,"185,000","2,983",1950,2012.0,10.0
789,25/10/2012,givatayim,כצנלסון 128,4.5,81,4,"1,650,000","20,370",1999,2012.0,10.0
790,25/10/2012,givatayim,כצנלסון 68,2.5,78,3,"1,070,000","13,717",1970,2012.0,10.0
791,25/10/2012,givatayim,אידמית 11,3,42,3,"1,290,000","30,714",1970,2012.0,10.0
792,24/10/2012,givatayim,דרך יצחק רבין 80,4,101,7,"1,721,720","17,046",1970,2012.0,10.0
793,23/10/2012,givatayim,כצנלסון 107,3,58,2,"1,151,150","19,847",1960,2012.0,10.0
794,23/10/2012,givatayim,הצנחנים 25,4,94,2,"2,050,000","21,808",1980,2012.0,10.0
795,22/10/2012,givatayim,סירקין 14,3,46,4,"1,138,000","24,739",1960,2012.0,10.0
796,22/10/2012,givatayim,שינקין 7,2.5,59,2,"1,170,000","19,830",1957,2012.0,10.0
797,21/10/2012,givatayim,קרן קימת לישראל 40,3,70,1,"1,610,000","23,000",1995,2012.0,10.0
798,21/10/2012,givatayim,בן צבי שמעון 61,5,114,11,"3,150,000","27,631",2008,2012.0,10.0
799,18/10/2012,givatayim,כצנלסון 31,3,59,3,"1,150,000","19,491",1979,2012.0,10.0
800,18/10/2012,givatayim,כצנלסון 115,3,60,5,"1,212,000","20,200",1960,2012.0,10.0
801,18/10/2012,givatayim,ברדיצבסקי 1,4,85,3,"1,937,000","22,788",2012,2012.0,10.0
802,18/10/2012,givatayim,כצנלסון 57,2.5,54,2,"1,065,000","19,722",1960,2012.0,10.0
803,17/10/2012,givatayim,דרך בן גוריון דוד 152,4,72,3,"1,350,000","18,750",1960,2012.0,10.0
804,17/10/2012,givatayim,שינקין 54,1,43,2,"940,000","21,860",1970,2012.0,10.0
805,17/10/2012,givatayim,גולדשטיין אהרון 9,4,81,3,"1,650,000","20,370",1981,2012.0,10.0
806,17/10/2012,givatayim,ההסתדרות 10,3,59,2,"53,750",911,1962,2012.0,10.0
807,17/10/2012,givatayim,המעלות 21,3.5,69,3,"1,900,000","27,536",1969,2012.0,10.0
808,17/10/2012,givatayim,ויצמן 46,3,78,3,"1,285,000","16,474",1974,2012.0,10.0
809,16/10/2012,givatayim,קפלנסקי 51,3,62,3,"1,350,000","21,774",1980,2012.0,10.0
810,27/9/2012,givatayim,שינקין 55,2.5,72,,"1,186,186","16,474",1952,2012.0,9.0
811,27/9/2012,givatayim,שינקין 48,4,120,,"2,450,000","20,416",2012,2012.0,9.0
812,24/9/2012,givatayim,המעגל 17,3,80,5,"1,775,000","22,187",2012,2012.0,9.0
813,24/9/2012,givatayim,בורוכוב 20,5,109,,"2,810,000","25,779",1985,2012.0,9.0
814,24/9/2012,givatayim,טבנקין 4,4,87,3,"1,835,000","21,091",1974,2012.0,9.0
815,24/9/2012,givatayim,כצנלסון 17,2.5,77,4,"1,000,000","12,987",1966,2012.0,9.0
816,24/9/2012,givatayim,התעש 14,3,62,2,"1,100,000","17,741",2009,2012.0,9.0
817,23/9/2012,givatayim,בורוכוב 35,4,90,1,"1,900,000","21,111",1992,2012.0,9.0
818,23/9/2012,givatayim,בלוך 2,3,86,3,"1,565,000","18,197",1963,2012.0,9.0
819,23/9/2012,givatayim,טיבר 38,2,45,3,"1,110,000","24,666",1970,2012.0,9.0
820,23/9/2012,givatayim,המעין 5,3,63,1,"1,350,000","21,428",1961,2012.0,9.0
821,21/9/2012,givatayim,פועלי הרכבת 35,5.5,110,5,"2,800,000","25,454",2003,2012.0,9.0
822,21/9/2012,givatayim,אלומות 13,3,64,2,"1,451,453","22,678",1973,2012.0,9.0
823,20/9/2012,givatayim,"הל""ה 40",3,70,,"1,350,000","19,285",1960,2012.0,9.0
824,20/9/2012,givatayim,גוש עציון 16,3,47,,"1,355,000","28,829",1985,2012.0,9.0
825,20/9/2012,givatayim,הרצוג 27,3,76,,"1,551,552","20,415",1970,2012.0,9.0
826,20/9/2012,givatayim,בן צבי שמעון 61,4,90,4,"2,340,000","26,000",2008,2012.0,9.0
827,19/9/2012,givatayim,גורדון 45,1,23,,"750,000","32,608",1959,2012.0,9.0
828,19/9/2012,givatayim,ארלוזורוב 36,4,76,3,"1,878,000","24,710",1999,2012.0,9.0
829,14/9/2012,givatayim,כף גימל 42,3,61,1,"1,245,000","20,409",1963,2012.0,9.0
830,13/9/2012,givatayim,שינקין 11,2,42,4,"900,000","21,428",1950,2012.0,9.0
831,13/9/2012,givatayim,סירני אנצו 6,2.5,59,2,"1,575,000","26,694",1985,2012.0,9.0
832,13/9/2012,givatayim,כצנלסון 92,2.5,45,2,"1,050,000","23,333",1958,2012.0,9.0
833,13/9/2012,givatayim,ברדיצבסקי 6,3,62,3,"1,370,000","22,096",1956,2012.0,9.0
834,13/9/2012,givatayim,בן צבי שמעון 43,5,128,1,"2,850,000","22,265",2000,2012.0,9.0
835,13/9/2012,givatayim,זבוטינסקי 38,4,75,4,"1,450,000","19,333",1950,2012.0,9.0
836,13/9/2012,givatayim,המאבק 11,4,112,15,"2,510,000","22,410",1999,2012.0,9.0
837,12/9/2012,givatayim,"רמב""ם 1",2.5,45,4,"1,000,000","22,222",1955,2012.0,9.0
838,12/9/2012,givatayim,כלנית 13,2,45,3,"1,150,000","25,555",1950,2012.0,9.0
839,12/9/2012,givatayim,הרצוג 7,3,82,1,"1,725,000","21,036",1967,2012.0,9.0
840,31/8/2012,givatayim,כצנלסון 127,2,48,,"975,000","20,312",1950,2012.0,8.0
841,29/8/2012,givatayim,דרך בן גוריון 258,4,117,18,"3,090,600","26,415",2012,2012.0,8.0
842,28/8/2012,givatayim,המגדל 21,3,51,,"1,400,000","27,450",1955,2012.0,8.0
843,28/8/2012,givatayim,הרצוג 19,3,51,,"1,370,000","26,862",1950,2012.0,8.0
844,28/8/2012,givatayim,בורוכוב 1,4.5,120,1,"2,000,000","16,666",1999,2012.0,8.0
845,26/8/2012,givatayim,כצנלסון 152,2,41,,"878,000","21,414",1950,2012.0,8.0
846,26/8/2012,givatayim,הפלמח 2,3,67,4,"1,470,000","21,940",2000,2012.0,8.0
847,26/8/2012,givatayim,שינקין 54,2.5,73,4,"400,000","5,479",1950,2012.0,8.0
848,26/8/2012,givatayim,,2,41,,"878,000","21,414",1950,2012.0,8.0
849,26/8/2012,givatayim,,3,67,,"1,470,000","21,940",2000,2012.0,8.0
850,26/8/2012,givatayim,,2.5,73,,"400,000","5,479",1950,2012.0,8.0
851,26/8/2012,givatayim,שנקין 54,2.5,73,4,"400,000","5,479",1950,2012.0,8.0
852,24/8/2012,givatayim,המעגל 133,3.5,64,,"1,192,000","18,625",1960,2012.0,8.0
853,24/8/2012,givatayim,צהל 23,3.5,72,3,"1,835,000","25,486",1966,2012.0,8.0
854,23/8/2012,givatayim,ההסתדרות 48,2,37,,"920,000","24,864",1960,2012.0,8.0
855,23/8/2012,givatayim,שינקין 35,3.5,80,4,"1,685,000","21,062",1978,2012.0,8.0
856,23/8/2012,givatayim,כלנית 3,1,20,1,"756,048","37,802",1955,2012.0,8.0
857,23/8/2012,givatayim,דרך בן גוריון 258,6,159,26,"5,350,000","33,647",2012,2012.0,8.0
858,22/8/2012,givatayim,המרי 10,3,62,3,"1,255,000","20,241",1961,2012.0,8.0
859,22/8/2012,givatayim,גולומב 1,4,108,6,"2,652,000","24,555",2014,2012.0,8.0
860,22/8/2012,givatayim,ההסתדרות 25,3,52,3,"1,560,000","30,000",1975,2012.0,8.0
861,22/8/2012,givatayim,דרך בן גוריון דוד 166,4,90,5,"1,800,000","20,000",2009,2012.0,8.0
862,22/8/2012,givatayim,הצנחנים 32,2.5,58,1,"1,350,000","23,275",1957,2012.0,8.0
863,22/8/2012,givatayim,ארלוזורוב 60,4,90,2,"1,800,000","20,000",1993,2012.0,8.0
864,22/8/2012,givatayim,המרי 10,3,62,3,"1,255,000","20,241",1961,2012.0,8.0
865,22/8/2012,givatayim,,4,108,,"2,652,000","24,555",2014,2012.0,8.0
866,22/8/2012,givatayim,המאבק 39,2.5,39,1,"1,000,000","25,641",1960,2012.0,8.0
867,22/8/2012,givatayim,,3,62,,"1,255,000","20,241",1961,2012.0,8.0
868,22/8/2012,givatayim,דרך בן גוריון 166,4,90,5,"1,800,000","20,000",2009,2012.0,8.0
869,22/8/2012,givatayim,ריינס 1,4,108,6,"2,652,000","24,555",2014,2012.0,8.0
870,26/7/2012,givatayim,זבוטינסקי 5,4,110,1,"2,200,000","20,000",2012,2012.0,7.0
871,26/7/2012,givatayim,דרך השלום 99,2,48,3,"1,016,098","21,168",1935,2012.0,7.0
872,26/7/2012,givatayim,,2,48,,"1,016,098","21,168",1935,2012.0,7.0
873,26/7/2012,givatayim,,4,110,,"2,200,000","20,000",2012,2012.0,7.0
874,26/7/2012,givatayim,זבוטינסקי 5,4,110,1,"2,200,000","20,000",2012,2012.0,7.0
875,25/7/2012,givatayim,המאבק 15,4,88,2,"1,780,000","20,227",1985,2012.0,7.0
876,24/7/2012,givatayim,כצנלסון 111,2.5,80,4,"1,050,000","13,125",1962,2012.0,7.0
877,24/7/2012,givatayim,סירני אנצו 18,3,62,,"1,521,522","24,540",1980,2012.0,7.0
878,23/7/2012,givatayim,כצנלסון 7,2.5,69,1,"500,000","7,246",1964,2012.0,7.0
879,22/7/2012,givatayim,ההסתדרות 56,3,52,3,"1,030,000","19,807",1962,2012.0,7.0
880,22/7/2012,givatayim,"הל""ה 25",2.5,48,2,"1,300,000","27,083",1960,2012.0,7.0
881,22/7/2012,givatayim,ארנון 1,3.5,84,2,"1,800,000","21,428",1959,2012.0,7.0
882,22/7/2012,givatayim,ההגנה 20,4,78,,"1,715,000","21,987",1993,2012.0,7.0
883,22/7/2012,givatayim,דרך בן גוריון 258,4,117,17,"2,903,750","24,818",2012,2012.0,7.0
884,22/7/2012,givatayim,כצנלסון 142,3,57,4,"900,000","15,789",1950,2012.0,7.0
885,22/7/2012,givatayim,כצנלסון 142,3,57,4,"900,000","15,789",1950,2012.0,7.0
886,22/7/2012,givatayim,,3.5,84,,"1,800,000","21,428",1959,2012.0,7.0
887,22/7/2012,givatayim,אב 15,3.5,84,2,"1,800,000","21,428",1959,2012.0,7.0
888,22/7/2012,givatayim,,3,57,,"900,000","15,789",1950,2012.0,7.0
889,22/7/2012,givatayim,,4,117,,"2,903,750","24,818",2012,2012.0,7.0
890,22/7/2012,givatayim,דרך בן גוריון 258,4,117,17,"2,903,750","24,818",2012,2012.0,7.0
891,22/7/2012,givatayim,,2.5,48,,"1,300,000","27,083",1960,2012.0,7.0
892,22/7/2012,givatayim,,4,78,,"1,715,000","21,987",1993,2012.0,7.0
893,22/7/2012,givatayim,ההגנה 20,4,78,,"1,715,000","21,987",1993,2012.0,7.0
894,18/7/2012,givatayim,המעלות 18,3,62,1,"1,455,000","23,467",1991,2012.0,7.0
895,18/7/2012,givatayim,גבע 3,3,66,2,"1,435,000","21,742",1978,2012.0,7.0
896,17/7/2012,givatayim,המעלות 12,2,50,,"880,000","17,600",1950,2012.0,7.0
897,16/7/2012,givatayim,ניצנה 17,3,75,1,"1,670,000","22,266",2007,2012.0,7.0
898,16/7/2012,givatayim,קבוץ גלויות 3,3.5,73,1,"1,675,000","22,945",1970,2012.0,7.0
899,16/7/2012,givatayim,כצנלסון 96,3,75,2,"1,100,000","14,666",1950,2012.0,7.0
900,29/6/2012,givatayim,כצנלסון 116,2,75,3,"1,050,000","14,000",1949,2012.0,6.0
901,28/6/2012,givatayim,ההסתדרות 7,3.5,46,4,"1,475,000","32,065",1960,2012.0,6.0
902,28/6/2012,givatayim,המעלות 4,4,100,3,"1,845,000","18,450",1976,2012.0,6.0
903,28/6/2012,givatayim,הנגבה 7,4,86,2,"1,640,000","19,069",1965,2012.0,6.0
904,28/6/2012,givatayim,כצנלסון 59,4,115,3,"1,450,000","12,608",1950,2012.0,6.0
905,28/6/2012,givatayim,ההגנה 36,2,44,2,"1,160,000","26,363",1999,2012.0,6.0
906,27/6/2012,givatayim,המרי 29,5,112,3,"3,200,000","28,571",1997,2012.0,6.0
907,27/6/2012,givatayim,גולומב 16,1.5,24,,"750,000","31,250",1948,2012.0,6.0
908,27/6/2012,givatayim,המעין 2,2.5,48,3,"1,165,000","24,270",1960,2012.0,6.0
909,26/6/2012,givatayim,רמז 26,3,75,2,"1,330,000","17,733",1960,2012.0,6.0
910,26/6/2012,givatayim,בן צבי שמעון 61,3.5,93,8,"2,490,000","26,774",2012,2012.0,6.0
911,26/6/2012,givatayim,בן צבי שמעון 252,4,122,10,"2,140,000","17,540",1986,2012.0,6.0
912,26/6/2012,givatayim,דרך בן גוריון,4,117,22,"3,075,000","26,282",2009,2012.0,6.0
913,26/6/2012,givatayim,המרי 40,2.5,47,2,"1,160,000","24,680",1960,2012.0,6.0
914,26/6/2012,givatayim,ניצנה 17,3,70,2,"1,685,000","24,071",2008,2012.0,6.0
915,25/6/2012,givatayim,המאבק 11,4,106,3,"2,430,000","22,924",2000,2012.0,6.0
916,25/6/2012,givatayim,בלוך 18,4,78,1,"1,800,000","23,076",1995,2012.0,6.0
917,25/6/2012,givatayim,דרך בן גוריון דוד 166,4,90,4,"1,600,000","17,777",2008,2012.0,6.0
918,25/6/2012,givatayim,ברדיצבסקי 2,3.5,75,3,"1,260,000","16,800",1972,2012.0,6.0
919,24/6/2012,givatayim,ההסתדרות 30,3,51,4,"1,204,000","23,607",1961,2012.0,6.0
920,24/6/2012,givatayim,המרי 6,3,53,2,"1,025,000","19,339",1955,2012.0,6.0
921,24/6/2012,givatayim,גולומב 56,3,82,1,"1,500,000","18,292",1997,2012.0,6.0
922,21/6/2012,givatayim,גנסין 22,5,140,4,"2,400,000","17,142",2011,2012.0,6.0
923,20/6/2012,givatayim,המעגל 6,4,106,2,"2,250,300","21,229",1960,2012.0,6.0
924,20/6/2012,givatayim,המעין 6,3,53,1,"1,445,000","27,264",1960,2012.0,6.0
925,20/6/2012,givatayim,ההסתדרות 11,4,49,4,"1,450,000","29,591",1969,2012.0,6.0
926,19/6/2012,givatayim,חניתה 18,2,52,3,"1,267,500","24,375",1960,2012.0,6.0
927,19/6/2012,givatayim,גלבוע 28,3.5,78,1,"1,980,000","25,384",2002,2012.0,6.0
928,19/6/2012,givatayim,בן ציון ישראלי 8,4,97,,"2,900,000","29,896",1993,2012.0,6.0
929,19/6/2012,givatayim,ההסתדרות 40,3,52,2,"910,000","17,500",1970,2012.0,6.0
930,31/5/2012,givatayim,כצנלסון 12,2,55,,"1,050,000","19,090",1955,2012.0,5.0
931,30/5/2012,givatayim,המרי 24,3,80,1,"1,390,000","17,375",1970,2012.0,5.0
932,30/5/2012,givatayim,עין גדי 5,2,60,,"918,000","15,300",1950,2012.0,5.0
933,30/5/2012,givatayim,המעין 13,3,61,2,"1,400,000","22,950",1969,2012.0,5.0
934,29/5/2012,givatayim,ויצמן 19,3,73,3,"1,220,000","16,712",1978,2012.0,5.0
935,29/5/2012,givatayim,כצנלסון 102,2,49,,"970,000","19,795",1960,2012.0,5.0
936,28/5/2012,givatayim,"הל""ה 12",2,60,,"650,000","10,833",1947,2012.0,5.0
937,28/5/2012,givatayim,ההסתדרות 26,3,51,4,"1,225,000","24,019",1965,2012.0,5.0
938,28/5/2012,givatayim,אחדות העבודה 22,3,54,6,"1,675,000","31,018",1971,2012.0,5.0
939,28/5/2012,givatayim,הנגבה 20,2.5,48,1,"1,000,000","20,833",1969,2012.0,5.0
940,24/5/2012,givatayim,הרצוג 19,3,52,1,"1,400,000","26,923",2002,2012.0,5.0
941,23/5/2012,givatayim,כצנלסון 121,2,41,,"875,876","21,362",1958,2012.0,5.0
942,23/5/2012,givatayim,התעש 24,3,59,,"1,430,000","24,237",1960,2012.0,5.0
943,23/5/2012,givatayim,"רמב""ם 3",2,50,1,"1,175,000","23,500",1950,2012.0,5.0
944,22/5/2012,givatayim,המעלות 6,3,50,4,"412,403","8,248",1960,2012.0,5.0
945,22/5/2012,givatayim,בן צבי שמעון 2,5,138,1,"2,800,000","20,289",2012,2012.0,5.0
946,21/5/2012,givatayim,המרי 23,5,68,4,"2,600,000","38,235",1965,2012.0,5.0
947,21/5/2012,givatayim,ארלוזורוב 24,5,107,3,"2,050,000","19,158",1986,2012.0,5.0
948,20/5/2012,givatayim,הורדים 6,2,45,3,"1,130,000","25,111",1955,2012.0,5.0
949,20/5/2012,givatayim,סירני אנצו 11,3,58,1,"1,545,000","26,637",1972,2012.0,5.0
950,20/5/2012,givatayim,ויצמן 67,3,99,7,"1,650,000","16,666",1975,2012.0,5.0
951,20/5/2012,givatayim,בורוכוב 24,3.5,71,3,"1,900,000","26,760",1972,2012.0,5.0
952,18/5/2012,givatayim,"רמב""ם 22",2,33,1,"1,040,000","31,515",1970,2012.0,5.0
953,18/5/2012,givatayim,הנגבה 10,2,58,,"556,500","9,594",1957,2012.0,5.0
954,17/5/2012,givatayim,אלומות 14,2,60,1,"1,170,000","19,500",1963,2012.0,5.0
955,17/5/2012,givatayim,"הל""ה 46",3,70,3,"1,370,000","19,571",1957,2012.0,5.0
956,17/5/2012,givatayim,גולומב 44,4,83,2,"2,000,000","24,096",2000,2012.0,5.0
957,17/5/2012,givatayim,בן צבי שמעון 47,5,128,3,"2,615,000","20,429",2002,2012.0,5.0
958,16/5/2012,givatayim,ויצמן 2,2,48,,"1,525,000","31,770",1960,2012.0,5.0
959,16/5/2012,givatayim,ההסתדרות 42,2,37,,"900,000","24,324",1977,2012.0,5.0
960,30/4/2012,givatayim,המרי 18,2.5,55,1,"1,458,753","26,522",1965,2012.0,4.0
961,27/4/2012,givatayim,סירקין 36,3,72,2,"1,560,000","21,666",1994,2012.0,4.0
962,25/4/2012,givatayim,סירני 34,3,52,1,"1,240,000","23,846",1964,2012.0,4.0
963,24/4/2012,givatayim,דרך בן גוריון 256,4,117,23,"3,226,950","27,580",2009,2012.0,4.0
964,24/4/2012,givatayim,גנסין 1,2.5,48,1,"1,330,000","27,708",1960,2012.0,4.0
965,24/4/2012,givatayim,טיבר 6,1,17,3,"500,000","29,411",1950,2012.0,4.0
966,24/4/2012,givatayim,,2.5,48,,"1,330,000","27,708",1960,2012.0,4.0
967,24/4/2012,givatayim,רמז 3,2.5,48,1,"1,330,000","27,708",1960,2012.0,4.0
968,24/4/2012,givatayim,,1,17,,"500,000","29,411",1950,2012.0,4.0
969,24/4/2012,givatayim,,4,117,,"3,226,950","27,580",2009,2012.0,4.0
970,24/4/2012,givatayim,דרך בן גוריון 256,4,117,23,"3,226,950","27,580",2009,2012.0,4.0
971,24/4/2012,givatayim,טיבר 6,1,17,3,"500,000","29,411",1950,2012.0,4.0
972,23/4/2012,givatayim,המעלות 12,2,51,2,"850,000","16,666",1956,2012.0,4.0
973,23/4/2012,givatayim,גנסין 22,5,140,1,"2,460,000","17,571",2010,2012.0,4.0
974,23/4/2012,givatayim,המעלות 12,2,53,1,"1,000,000","18,867",1940,2012.0,4.0
975,22/4/2012,givatayim,המורד 2,4,90,2,"2,215,000","24,611",1997,2012.0,4.0
976,22/4/2012,givatayim,ערבי נחל 1,4,120,11,"2,450,000","20,416",2013,2012.0,4.0
977,22/4/2012,givatayim,,4,120,,"2,450,000","20,416",2013,2012.0,4.0
978,20/4/2012,givatayim,גבולות 8,4,103,,"2,230,000","21,650",1987,2012.0,4.0
979,19/4/2012,givatayim,הפועל הצעיר 9,2.5,53,,"1,186,186","22,380",1960,2012.0,4.0
980,19/4/2012,givatayim,הרצוג 23,3.5,73,4,"1,600,000","21,917",1970,2012.0,4.0
981,19/4/2012,givatayim,קבוץ גלויות 5,3.5,73,4,"1,558,000","21,342",1970,2012.0,4.0
982,19/4/2012,givatayim,השלבים 7,4,156,14,"2,600,000","16,666",2012,2012.0,4.0
983,19/4/2012,givatayim,אפנר 5,3,70,2,"1,565,000","22,357",1970,2012.0,4.0
984,19/4/2012,givatayim,סירקין 20,4,156,14,"2,600,000","16,666",2012,2012.0,4.0
985,19/4/2012,givatayim,,4,156,,"2,600,000","16,666",2012,2012.0,4.0
986,19/4/2012,givatayim,הרצוג 23,3.5,73,4,"1,600,000","21,917",1970,2012.0,4.0
987,19/4/2012,givatayim,,3.5,73,,"1,600,000","21,917",1970,2012.0,4.0
988,19/4/2012,givatayim,,3,70,,"1,565,000","22,357",1970,2012.0,4.0
989,19/4/2012,givatayim,עלית הנוער 9,2.5,53,,"1,186,186","22,380",1960,2012.0,4.0
990,31/3/2012,givatayim,"צה""ל 14",2.5,48,1,"1,000,000","20,833",1960,2012.0,3.0
991,29/3/2012,givatayim,שינקין 55,2.5,65,2,"1,200,000","18,461",1950,2012.0,3.0
992,28/3/2012,givatayim,דרך בן גוריון דוד 5,3,47,3,"1,025,000","21,808",1960,2012.0,3.0
993,28/3/2012,givatayim,בן צבי שמעון 59,4,107,,"2,335,000","21,822",2008,2012.0,3.0
994,28/3/2012,givatayim,קפלנסקי 1,3,59,5,"1,650,000","27,966",1970,2012.0,3.0
995,26/3/2012,givatayim,המרי 35,4.5,122,3,"1,976,975","16,204",1955,2012.0,3.0
996,26/3/2012,givatayim,מצולות ים 15,3.5,67,1,"1,700,000","25,373",1965,2012.0,3.0
997,26/3/2012,givatayim,ויצמן 4,3,74,1,"1,580,000","21,351",1967,2012.0,3.0
998,26/3/2012,givatayim,המרי 35,4.5,122,3,"1,976,975","16,204",1955,2012.0,3.0
999,26/3/2012,givatayim,ויצמן 4,3,74,1,"1,580,000","21,351",1967,2012.0,3.0
1000,26/3/2012,givatayim,,3,74,,"1,580,000","21,351",1967,2012.0,3.0
1001,26/3/2012,givatayim,,4.5,122,,"1,976,975","16,204",1955,2012.0,3.0
1002,25/3/2012,givatayim,כצנלסון 10,2,54,,"872,000","16,148",1980,2012.0,3.0
1003,25/3/2012,givatayim,המרי 65,2.5,58,1,"1,180,000","20,344",1960,2012.0,3.0
1004,22/3/2012,givatayim,ויצמן 40,2,47,3,"950,000","20,212",1955,2012.0,3.0
1005,22/3/2012,givatayim,גורדון 37,3,75,,"1,525,000","20,333",1990,2012.0,3.0
1006,22/3/2012,givatayim,אפק 18,4,78,1,"1,800,000","23,076",1952,2012.0,3.0
1007,22/3/2012,givatayim,"רמב""ם 13",2,40,,"660,000","16,500",1950,2012.0,3.0
1008,21/3/2012,givatayim,קפלנסקי 5,2.5,65,6,"1,420,000","21,846",1970,2012.0,3.0
1009,21/3/2012,givatayim,המגדל 33,4,114,1,"2,200,000","19,298",2002,2012.0,3.0
1010,21/3/2012,givatayim,ניצנה 1,3,60,,"1,340,000","22,333",1966,2012.0,3.0
